order_id,trade_id,account_id,security_id,side,quantity,price,execution_time,fee,commission
a2882428-4862-493e-b655-6e4291dbafbd,a5963024-8124-4d22-907a-ca012bc800e4,ACC-14676903,AVGO,BUY,807,301.67,2025-07-22 00:26:50.073,8.07,16.14
b005f760-9081-4dfb-9040-fd331a4071c0,93f8c43e-7504-44d6-a76c-413f89d76f05,ACC-70293164,UNH,SELL,242,679.88,2025-07-21 22:51:33.073,2.42,4.84
5f1dfae4-a598-4ec7-b424-9df1029ac862,56016037-8d25-446a-957c-2f7e5f28175c,ACC-39565679,ACN,BUY,991,989.22,2025-07-22 09:04:27.073,9.91,19.82
23f62b00-53a7-4c74-b31b-5474ad7550b0,daee8115-f3c6-43de-81e3-e7053525b855,ACC-42269003,KO,SELL,671,521.53,2025-07-22 16:38:35.073,6.71,13.42
470bca21-0a96-48de-8404-00d24a49044a,d3ac4dd1-4144-44fb-8f44-d65dbbefee28,ACC-45774601,ABT,SELL,750,864.09,2025-07-22 18:27:16.073,7.5,15.0
a0558f2b-d97b-47ab-9838-4994728cbf91,ed2df448-041d-4a23-b1f4-6bc7c49870ce,ACC-62621576,JPM,BUY,893,371.81,2025-07-22 09:25:02.073,8.93,17.86
6d02777d-c454-4f5b-a2cc-408e6faf47ee,082b8a45-da4c-46c0-95f3-0ab266fe88e7,ACC-68268299,AVGO,SELL,778,693.64,2025-07-22 20:07:34.073,7.78,15.56
d9b70088-15b9-4b8c-9132-e5ff044225b7,a77baf6f-7f7f-4902-a301-825cfb7d33df,ACC-81291378,TXN,SELL,371,862.08,2025-07-22 03:25:40.073,3.71,7.42
3fd23bf8-b8fb-4109-ac31-77f475bed3ab,2b23a617-c318-4950-b45d-d13cb727bccd,ACC-02881235,NKE,SELL_SHORT,475,172.74,2025-07-22 13:42:55.073,4.75,9.5
9e62a1bb-06a7-4525-be1c-564d2faa6f9e,58500dbd-25ed-4c9e-b969-d75bca395d67,ACC-53292092,KO,SELL_SHORT,234,868.6,2025-07-22 21:51:13.073,2.34,4.68
2c0cccc1-4bab-4205-8677-65e57bac83f7,feff83cc-07f9-48ba-b9ec-fff2331267f0,ACC-29091011,WMT,BUY_TO_COVER,329,300.03,2025-07-22 12:58:15.073,3.29,6.58
28b55865-8808-4ddd-afec-0333c44b5389,b5976dfe-7b4a-4542-ac8e-107da7031ee0,ACC-03614762,TXN,SELL_SHORT,8007,225.2,2025-07-22 15:35:23.073,80.07000000000001,160.14000000000001
1351488b-c92e-42e5-88e9-08532a0634ca,a70a267f-4426-4618-8365-98a26b4e056e,ACC-64161311,TMO,BUY,460,164.66,2025-07-22 21:44:57.073,4.6000000000000005,9.200000000000001
8331e941-57cb-4128-9cd0-443147cb033c,ec195035-db69-4628-bd67-772d7adf6afa,ACC-16537492,NKE,BUY_TO_COVER,379,421.92,2025-07-22 00:27:51.073,3.79,7.58
1c8b6e8f-8301-4d62-814d-0212f89197f5,8e519b01-b982-4590-8073-be42765189ee,ACC-38991187,JPM,SELL,711,709.55,2025-07-22 16:56:59.073,7.11,14.22
a9291153-229b-4e66-bb03-9b32139186a9,ee977e31-92ce-4687-9c7d-bed0640fdf6f,ACC-84577950,META,BUY,502,314.83,2025-07-22 17:10:17.073,5.0200000000000005,10.040000000000001
6fb5f31f-73ed-4ee5-b0f0-cbfed3afe3fb,a9a673dd-07a6-4198-844f-50e3c2853b94,ACC-29101260,CVX,BUY,591,740.61,2025-07-22 07:36:14.073,5.91,11.82
f012d262-4fd8-48a8-8963-589ba93c44d0,711d805b-f7af-4e29-a5d4-6a884285c832,ACC-34238302,AMD,SELL_SHORT,7452,325.51,2025-07-22 18:07:45.073,74.52,149.04
3fadba81-12d4-46f7-8967-bc8cede7db90,c95bc636-5974-4b45-936a-4997b601bfb0,ACC-29838909,KO,BUY_TO_COVER,7174,6.49,2025-07-22 14:32:49.073,71.74,143.48
199f48f8-cc84-4a91-9c32-571937862824,480c1307-dc5a-488f-9002-55babb60358d,ACC-37644430,PEP,SELL,176,518.38,2025-07-21 23:13:02.073,1.76,3.52
f7b182f8-9b34-49b5-aff0-ed554678a51e,8de6040b-eb05-4533-860a-ba28fd832805,ACC-94440385,CSCO,SELL,317,589.38,2025-07-22 08:51:34.073,3.17,6.34
f4d366db-c732-411b-b7f4-1774f74c1629,77fdb9cd-7c99-4593-9598-d0b8f1582b12,ACC-38413429,NVDA,BUY_TO_COVER,640,205.6,2025-07-22 10:34:26.073,6.4,12.8
bf44c98a-19a1-48e9-b572-b108bcb1d06b,1719f423-2755-4fd0-842d-4842cba44cf1,ACC-42039387,DHR,BUY_TO_COVER,957,787.3,2025-07-22 18:51:09.073,9.57,19.14
19d9a59c-cacb-4d95-a601-e1373a155e3b,feb89276-16bd-4617-8de2-c05adc560084,ACC-87640075,ACN,SELL,613,454.4,2025-07-22 20:42:27.073,6.13,12.26
b498a3b2-ee27-480e-9a2f-dea72879e4b3,b3da41d6-4030-4c0d-8392-1ea6d3d3a7a6,ACC-85249271,PEP,SELL_SHORT,706,492.76,2025-07-22 15:58:10.073,7.0600000000000005,14.120000000000001
ab8ccb4d-be38-4450-abb8-5decb087150f,b41be68c-2fc1-402e-bc75-6a542ecde473,ACC-93972548,CSCO,SELL_SHORT,110,891.65,2025-07-22 11:38:39.073,1.1,2.2
3c5f5764-4a95-4a40-95bd-98716230763e,e6807dba-0d0a-4715-aedd-eaa372b20c7d,ACC-33726037,HD,SELL,53,756.25,2025-07-22 00:30:27.073,0.53,1.06
740932f8-0256-4df1-9d7b-7f69c2de6c20,71c09398-89bf-4505-842e-f1bdaeab7743,ACC-43194371,MRK,SELL,238,481.97,2025-07-22 01:28:00.073,2.38,4.76
ec2a139a-a1b6-442d-9bf6-29743792b958,b2d67035-95ee-48da-8ede-9e67fbb57848,ACC-18108421,MSFT,BUY,8800,146.3,2025-07-22 02:25:20.073,88.0,176.0
7a2d0b9a-e296-426a-8f6d-6facd8cc8cbe,92066519-535c-46e8-aa90-5bf78d415624,ACC-67620190,KO,BUY_TO_COVER,309,906.71,2025-07-22 14:57:39.073,3.09,6.18
e92c3c37-1342-4796-b23e-1735297645d2,f5e6de2f-e634-40b3-b320-f3d227ddf5e7,ACC-08807035,HD,SELL,5725,861.95,2025-07-22 06:18:08.073,57.25,114.5
d2c13696-8ccd-44ef-94f4-2d41dd8ab00a,4ddaf2bd-b8d5-4939-931e-859f50431e4b,ACC-33907855,MRK,BUY_TO_COVER,292,205.69,2025-07-22 07:37:22.073,2.92,5.84
a01b1b02-5fea-4309-af66-5c7c19ac6cee,4d1d5bf5-8956-443b-aa4c-afd2d7c6dfdc,ACC-58113395,UNH,SELL_SHORT,190,17.31,2025-07-22 20:49:03.073,1.9000000000000001,3.8000000000000003
92526e6f-a7b1-4668-9eec-ccf2443f7b4b,caf4fdab-7a16-4a1d-8398-ecb8f637f3ab,ACC-53727150,MSFT,BUY,457,114.71,2025-07-22 19:52:59.073,4.57,9.14
ac5930bb-b11b-42c2-ad14-8973139fce50,bd7486dd-94a8-48f3-a463-65f6c9b3f5a1,ACC-52789923,ABBV,SELL,979,953.75,2025-07-21 23:39:17.073,9.790000000000001,19.580000000000002
52512dc5-7d83-48b2-80b3-b77bae5435ba,8b3169db-4af9-45f0-9acd-ed6f127c7e60,ACC-93770371,AMD,BUY,804,84.31,2025-07-22 10:38:53.073,8.040000000000001,16.080000000000002
6e039410-59f3-41ce-b1fb-0c4c1480e8d6,1af48b60-82ba-43be-8d16-06241359c608,ACC-80764427,MRK,SELL_SHORT,80,766.56,2025-07-22 03:37:01.073,0.8,1.6
d3bb05b4-d7da-47dc-abfc-bf9b55847e0c,11d602ce-a688-4c37-944b-5dd80178f46d,ACC-12054944,NVDA,SELL,7649,99.71,2025-07-22 04:35:19.073,76.49,152.98
bd9dd3f6-1e5b-4c4d-a42f-630bfa146b6a,6a873b6e-6b2f-4130-af10-d012329de1c8,ACC-81012916,NKE,BUY_TO_COVER,160,275.52,2025-07-22 02:54:51.073,1.6,3.2
effdd26c-80e6-4877-913c-6d5ce7e04499,fb88e3e2-18f3-408c-aa43-331c736cd6a1,ACC-07273225,LLY,BUY,5429,902.22,2025-07-21 23:08:10.073,54.29,108.58
f20009ec-a298-4229-8740-217deae37710,50b8a1fd-dc66-4d6a-b00c-fb19ccc21e2b,ACC-02659410,TSLA,BUY_TO_COVER,556,459.41,2025-07-22 03:08:00.073,5.5600000000000005,11.120000000000001
610ec702-fff5-46bc-9349-471f41fc11de,ea880eaa-9f5c-4e64-a764-07815da8495b,ACC-65523571,CVX,BUY,2860,952.16,2025-07-22 08:02:32.073,28.6,57.2
6fe555f4-51e0-4250-a9df-b8eca19fe911,0a2616c4-ad3f-4e4f-861f-e39769b6372d,ACC-76381697,AMZN,SELL_SHORT,59,800.45,2025-07-22 20:48:25.073,0.59,1.18
c50c604a-820e-4fb6-af14-c63634af721b,619df011-5a93-439e-a8e2-b83ff6cedbe0,ACC-00557404,TXN,SELL,809,966.1,2025-07-22 18:12:59.073,8.09,16.18
64255c38-d458-496a-a437-6c7c40543e03,7dddffa4-73a3-4241-b04e-4495ed383b90,ACC-60796024,TMO,BUY,42,900.47,2025-07-22 15:51:34.073,0.42,0.84
076903ed-36e8-4191-ab9d-3ae524c026a1,6a22e215-0874-4cf7-bc2f-296c939ce110,ACC-55378965,ACN,SELL,3894,5.86,2025-07-22 02:04:20.073,38.94,77.88
20ac8300-905a-4bad-bf71-a9886dee8df8,11078f07-c2db-4836-a1f2-b67b3f800fba,ACC-18404629,ACN,SELL_SHORT,568,449.89,2025-07-22 03:28:50.073,5.68,11.36
1015756f-adff-4b7f-a38f-6aa9c40c142b,c1fb9813-0f5e-4f4e-a4e0-292703774c35,ACC-29347037,TSLA,SELL_SHORT,78,999.37,2025-07-22 20:39:31.073,0.78,1.56
9119fa99-7677-41a3-8338-f1cdbad37a12,aa849c01-d8ce-4f39-a32c-33a91221da95,ACC-03883139,MSFT,BUY,636,440.74,2025-07-22 05:10:34.073,6.36,12.72
ec6bbe97-e301-44b8-94a1-ab9078011556,2453e5b4-f163-473a-b145-b568e0472f72,ACC-62388919,ADBE,SELL,1290,511.42,2025-07-22 14:21:48.073,12.9,25.8
bb83275e-b685-4f81-890b-215b3c0eaa93,4f6b6859-3630-4b37-b760-45f88275c87f,ACC-07937468,ADBE,SELL_SHORT,760,699.3,2025-07-22 13:12:16.073,7.6000000000000005,15.200000000000001
4afb6b70-3c7f-4013-94d6-a7a27b354da6,f510c485-1c6b-45d8-ae34-6a412efb8497,ACC-24592039,TMO,BUY,797,392.28,2025-07-22 15:22:04.073,7.97,15.94
ca755d1d-ddb6-4a00-b028-7c2bd9274270,ee6c4fe0-d821-4318-93b0-f3a76988a7f0,ACC-87207303,V,SELL,54,598.42,2025-07-22 02:59:56.073,0.54,1.08
69892597-b3c1-41a4-9a05-c85f7fe7fdc8,1a328a77-0567-4c95-a88a-cf5c5990bc75,ACC-74637886,BAC,SELL_SHORT,642,563.51,2025-07-22 01:22:30.073,6.42,12.84
afbfba44-d6c1-4db3-b71b-c4a41630f734,1eec7241-48b6-4097-9833-2ff7b76642a8,ACC-65674409,NVDA,SELL,855,591.27,2025-07-22 02:56:49.073,8.55,17.1
ac54f267-678d-4693-9eef-bdba77ad9172,6d342508-8469-4a66-a625-3c8da87806d1,ACC-96193395,JPM,SELL_SHORT,9749,224.84,2025-07-22 12:26:59.074,97.49000000000001,194.98000000000002
b896cffd-fa66-4be1-9637-8e6f019adc7d,855a5f0e-0821-4f7e-b22f-b5a8d526ea9c,ACC-93795133,ABT,SELL,449,205.26,2025-07-22 04:26:15.074,4.49,8.98
4cfa90c8-922f-4cde-a22f-4b777600ea32,9ae30b00-39f5-4ff0-8bbe-fefdbc2e4212,ACC-06089538,XOM,BUY_TO_COVER,8764,585.21,2025-07-22 02:33:33.074,87.64,175.28
db1672a4-ded5-4d4f-b890-26d803d79483,35c61d09-9460-4b3c-9f0f-848dde59b589,ACC-56800698,TXN,SELL_SHORT,704,301.62,2025-07-22 03:38:11.074,7.04,14.08
e7705c5e-572d-483e-83bc-622e881ae5e6,1489f40e-057e-42df-a968-ba24de29021b,ACC-63772381,TSLA,BUY,493,284.82,2025-07-22 11:07:10.074,4.93,9.86
4551a14f-a021-4b90-a55e-2bdc35b709cd,5e11afc2-6a48-48ea-9df6-9277ae9a8770,ACC-22901609,COST,SELL,832,54.25,2025-07-22 03:55:54.074,8.32,16.64
879e40b1-302d-4005-93f4-d0e7f92df60d,fd12ec1b-7a29-491a-af28-eb5ac9be9bd6,ACC-46198707,PEP,SELL_SHORT,111,567.44,2025-07-22 02:44:34.074,1.11,2.22
cc31dbbf-a2b2-43e2-9a00-8e11fd8c7494,eae65ac7-f907-4084-840e-e0bb126d904b,ACC-22428337,CVX,BUY_TO_COVER,2533,506.24,2025-07-22 04:28:03.074,25.330000000000002,50.660000000000004
358ef22d-07f3-44a9-89b8-37e924a0c5ee,e1190e2a-250e-4305-8002-07505ec2399b,ACC-48840153,TMO,SELL_SHORT,987,704.73,2025-07-22 17:58:17.074,9.870000000000001,19.740000000000002
5d2cc661-c03d-4880-a8b6-cb33d894cd24,462313ac-1e4d-4786-80ee-b142623bd24d,ACC-80282046,MSFT,SELL,7482,462.09,2025-07-22 03:55:49.074,74.82000000000001,149.64000000000001
63ea9bf5-be27-4766-8047-f9fb5b760622,7efd71aa-1288-4175-a745-517b89e13b8c,ACC-76225385,AMZN,BUY,628,687.23,2025-07-22 21:11:50.074,6.28,12.56
be342743-ab7b-4f16-80a4-4022fd365c80,bd12fc4a-6b5b-449e-804f-7226dc213d8b,ACC-61944879,XOM,SELL,636,376.33,2025-07-22 09:09:38.074,6.36,12.72
cc7bde31-0220-4c11-ab32-86ece9e9f28c,fcc19925-26f5-488f-b2a9-0cfdeacc760a,ACC-28307288,TSLA,BUY_TO_COVER,687,958.17,2025-07-22 07:06:44.074,6.87,13.74
79dcdd35-d42e-44bb-bd7d-06e3fb18dba9,87400b94-dd62-417a-9a1d-727b352367a6,ACC-98045213,CVX,SELL_SHORT,68,17.31,2025-07-22 04:49:11.074,0.68,1.36
ea5783dc-9dd7-41be-8d67-25e00debc8ce,0abaa1a0-6fcf-4b1b-9f83-3056b238540f,ACC-06089538,UNH,BUY_TO_COVER,369,514.3,2025-07-22 17:04:32.074,3.69,7.38
ac159b4c-782e-497b-8634-a1c2d7dc280d,1272b0a7-ba9e-44fe-82ae-20fb78238654,ACC-49342554,ABBV,BUY_TO_COVER,119,158.12,2025-07-22 06:59:29.074,1.19,2.38
70261283-2316-44a8-83bf-a8978f25a1da,267bbb4a-3596-459d-9402-a57ce773c571,ACC-16422650,TXN,SELL_SHORT,120,323.07,2025-07-22 03:10:23.074,1.2,2.4
5b5b4bad-d7fb-4873-862d-8b0d280d9dfd,6d104b5f-e929-44e6-83ea-54fcfea6e73c,ACC-97307327,TXN,BUY_TO_COVER,60,248.76,2025-07-22 09:08:57.074,0.6,1.2
e006b856-8b5e-4adc-a329-7964a267cd35,4cb3a422-9c4a-414b-9d9a-faffacb165d7,ACC-14746482,AMD,SELL_SHORT,6257,963.71,2025-07-22 20:44:01.074,62.57,125.14
b9655cc7-b1b0-47cc-9278-83fa4feace7b,b05caa87-a363-4949-a4d7-b02a0459b985,ACC-65203603,MSFT,BUY_TO_COVER,876,846.48,2025-07-22 10:25:31.074,8.76,17.52
07f32521-3bd1-4b09-ba7e-05edc9036b4d,d006de8c-b506-4e05-8eef-f279f02c2be6,ACC-00557404,HD,SELL_SHORT,867,17.26,2025-07-22 10:22:41.074,8.67,17.34
435c8f39-1ee2-40dd-9324-a406a071efd8,48c218b0-a225-4370-babf-1668785fb895,ACC-87357944,PEP,SELL,74,330.13,2025-07-22 05:39:04.074,0.74,1.48
25a3a1ea-c217-4e60-b223-97a24482226c,cd7cb4df-7232-4b7d-b01b-88e82f084029,ACC-62387725,MRK,SELL_SHORT,504,233.67,2025-07-22 22:46:43.074,5.04,10.08
a6f91452-928b-44d2-8821-53cc92b182ef,59169090-bad3-4cc2-aff0-73352907968b,ACC-03066687,JNJ,SELL_SHORT,811,253.92,2025-07-22 09:06:42.074,8.11,16.22
5d933603-426d-4609-9d1c-d0f064b41d47,619b9ef8-380b-4243-addc-3e61f240aff1,ACC-49845781,AMZN,BUY_TO_COVER,2404,260.21,2025-07-22 09:22:49.074,24.04,48.08
2a5d9295-51f5-42fc-a5fa-ac8e5d5ddc0b,e18951a3-eebc-4d0b-a27b-e1ab2e672e2b,ACC-06292826,MCD,SELL_SHORT,9618,144.79,2025-07-22 00:37:07.074,96.18,192.36
3e7ab5d8-783b-43bf-bf3f-ba1f2bd72393,5fdbb12e-5bba-4f84-8d27-75a84caac359,ACC-36962652,V,SELL,658,237.48,2025-07-22 00:22:19.074,6.58,13.16
34c480d3-4f7c-4d1e-94de-8150df845578,f6153ba9-f04e-4042-86ea-b2c7a89eb2b4,ACC-41977814,AAPL,BUY,51,591.66,2025-07-22 22:01:30.074,0.51,1.02
f9f6f5b3-f19a-4135-a360-7e2555c0642e,3b837ed0-776f-4863-a6a5-fefc6ea307fc,ACC-68268299,META,BUY,467,939.02,2025-07-22 06:39:09.074,4.67,9.34
c3c51b11-a761-4646-ba1e-0df52231441a,11d3da53-1588-4c19-8ec4-baf2316367b0,ACC-09874676,ADBE,SELL_SHORT,9146,725.65,2025-07-22 22:02:19.074,91.46000000000001,182.92000000000002
16732f10-385c-4d1e-8688-88f36acd9f68,61086573-6c20-4e7a-b7cc-135359f862a7,ACC-57478541,TMO,SELL,916,581.28,2025-07-22 22:12:11.074,9.16,18.32
ef9c7cc7-ed18-4752-8cc3-c569b41715c0,40f93c06-a1b6-4eda-8d48-16a7fee6828a,ACC-09874676,HD,SELL_SHORT,3419,492.15,2025-07-22 16:47:17.074,34.19,68.38
d7fb585a-15a0-4e33-868b-b73e1584647e,a7e77fd7-637e-43d1-b9f4-1131650db608,ACC-61304523,COST,BUY_TO_COVER,627,684.93,2025-07-22 01:53:58.074,6.2700000000000005,12.540000000000001
bc78bf19-0cbe-4fa7-a483-4fb321174db8,68ad9823-a0e5-483c-806f-a76b218fc898,ACC-28887042,MSFT,SELL_SHORT,352,8.14,2025-07-22 20:49:57.074,3.52,7.04
92c258e1-8881-4ec1-b0c6-8cee95c30216,2d3e35c6-9757-433a-bb7d-43fb19af4670,ACC-96503912,MCD,SELL,6077,140.17,2025-07-22 10:19:03.074,60.77,121.54
ad05531f-7898-4e2b-af0a-9ef6b18a5f51,a6cae15e-e78f-4c69-a85c-dfa84e3a9db2,ACC-71255860,HD,SELL,8497,662.12,2025-07-22 00:02:09.074,84.97,169.94
8b82a6c2-4ada-4e7a-a939-3159943187a8,b9e80667-b4c8-4960-8ddd-c09e4dbaa11b,ACC-32905812,V,SELL_SHORT,998,193.37,2025-07-22 18:25:28.074,9.98,19.96
1c3a40c8-1309-4c87-bf59-c606a3ed240a,f458313c-473c-4bb5-994d-aff6e6593260,ACC-33726037,HD,SELL_SHORT,110,672.79,2025-07-22 15:03:09.074,1.1,2.2
a1f1c125-84f5-43db-bba6-1e5371567e97,805595a2-1be5-4c33-8533-0b8b513aed64,ACC-98327253,DHR,SELL_SHORT,816,631.93,2025-07-22 19:10:08.074,8.16,16.32
b41d9ac2-c675-4994-a9c6-6d382be74ba3,59f7fecd-912c-481d-9fa7-425206a9e01a,ACC-14798240,HD,BUY,846,509.8,2025-07-22 20:34:03.074,8.46,16.92
5cae8be0-125a-4704-aea1-f8038abd908e,f2354fe5-3775-4ceb-b45a-35f627d2246c,ACC-27436220,NKE,SELL,574,201.11,2025-07-22 04:58:11.074,5.74,11.48
0b59c3ed-6c3b-40ad-a1af-d9ee29390657,e4d00c07-a710-4d65-82af-1aa71185366a,ACC-88076047,MSFT,BUY,628,856.8,2025-07-22 11:44:32.074,6.28,12.56
07344b1b-7f8c-4d4f-8f28-4dbb26d312ea,68526523-a8b3-4a99-83f4-8ce1eae46c72,ACC-27628362,MCD,BUY_TO_COVER,5778,20.81,2025-07-22 02:53:00.074,57.78,115.56
f30c7bff-462a-470e-993b-25074bcf589b,fcd7d0ee-3d58-4a8c-9f13-8876d1244050,ACC-43713509,AMZN,SELL_SHORT,190,657.48,2025-07-22 20:15:03.074,1.9000000000000001,3.8000000000000003
aa01707c-9ebb-414b-86e8-e6bbe011ed0b,79344f3b-5c75-481e-b7cf-7f3fc433b3ac,ACC-69534496,TXN,BUY,950,690.01,2025-07-22 11:18:20.074,9.5,19.0
33fbedd4-a846-41b0-bf6e-00ebb46daa35,2cfb502f-f660-4f43-8601-390344089b6d,ACC-58100911,WMT,SELL_SHORT,139,256.05,2025-07-22 13:00:38.074,1.3900000000000001,2.7800000000000002
611ac301-5d8c-473a-81f8-6727565627a8,e2b856f2-8462-42eb-ac35-db211c4ef050,ACC-74798741,ABT,BUY_TO_COVER,8193,54.0,2025-07-22 18:31:13.074,81.93,163.86
a4db81c3-2901-490b-91dc-1f4e4b384896,5b6d43dc-8b2d-48a0-ab1e-01a96a85a75c,ACC-57549476,TXN,SELL,2165,302.24,2025-07-22 08:48:36.074,21.650000000000002,43.300000000000004
5520236b-1915-4a7a-ad1e-ea5822a0319f,7c42b605-d30d-4fa4-8b59-04d5f10d34d3,ACC-30482358,NKE,BUY,798,628.24,2025-07-21 23:57:18.074,7.98,15.96
f99420b1-134d-4df7-af25-93f2df05ed26,a84610a7-2c9b-4462-a0ca-6f776230f6cb,ACC-72974217,ADBE,BUY_TO_COVER,368,131.62,2025-07-22 07:24:58.074,3.68,7.36
6b65f48b-353c-4784-8ece-cc7a764f69a5,21d32fe6-3d6c-435a-9fb6-8d0b2cd9e21c,ACC-96528184,MA,BUY,701,799.04,2025-07-22 07:26:42.074,7.01,14.02
2b474c7b-f764-441f-9d79-374620a312cf,3f43f077-cc9a-4355-bed5-7b25c6d51323,ACC-54901307,MCD,SELL,4661,719.04,2025-07-22 22:04:58.074,46.61,93.22
c7dcc832-d335-4587-bd6e-9cf10c823be9,32af6c67-0d89-4980-926a-910bc1f7895d,ACC-35080216,MSFT,BUY,398,352.27,2025-07-22 02:52:17.074,3.98,7.96
9314c47c-2237-4019-90c9-e124fc65e704,6b7576ba-df08-4274-81d7-1762e047fd5a,ACC-51013015,ABT,BUY,274,548.07,2025-07-22 12:22:24.074,2.74,5.48
c21b8621-c6f4-40cf-ad3c-4adba9b79c39,32b386db-40fd-48e2-afad-dad96599a84c,ACC-37603825,NVDA,BUY,7642,586.0,2025-07-22 09:05:37.074,76.42,152.84
de49982c-cb14-4e37-a388-a9aa4a5b5b7f,afb2c27a-7341-44b6-9ca9-2da0f7933089,ACC-53175254,ADBE,SELL_SHORT,614,62.12,2025-07-22 22:31:42.074,6.140000000000001,12.280000000000001
5d42b7bd-8231-4968-9bf9-32b0f42298e8,a66f0f8a-1145-4e3c-a27c-73e9ab232da2,ACC-03550133,BAC,BUY,932,629.59,2025-07-22 08:51:52.074,9.32,18.64
d9e1aeeb-eaff-4f1f-878c-741f118fba8c,0edcbdca-3b25-4116-add3-2517fd34bb61,ACC-92402720,PEP,BUY,621,969.14,2025-07-22 22:37:54.074,6.21,12.42
fbea668e-c2b6-4e89-a2c6-e261e2f6b934,8504e85c-e017-46bd-8112-78d1eb5b65cc,ACC-47156351,AVGO,SELL_SHORT,119,985.96,2025-07-22 21:43:48.074,1.19,2.38
296c6dc6-0bf7-4854-ae05-f72428329fbf,17d40cc0-fd9a-4a2b-b330-3b7445f61d56,ACC-63091529,ABT,BUY,882,808.56,2025-07-22 06:54:43.074,8.82,17.64
b0fc145c-6721-4ee2-811c-01a95de13daa,e55ea5eb-3e3a-4ed7-a482-11e70bed1212,ACC-69815719,AVGO,BUY_TO_COVER,336,716.34,2025-07-22 09:03:30.074,3.36,6.72
ba7e68a0-af9f-4809-8b66-b370cec45317,7596623c-9d86-492c-ae93-0779ba49243b,ACC-57478541,ACN,SELL_SHORT,362,77.44,2025-07-22 22:04:58.074,3.62,7.24
0412cc66-05b5-44db-bc47-e57a129683b1,f3715689-fe49-4094-8813-7cb4d69ee906,ACC-41279853,COST,SELL_SHORT,113,407.38,2025-07-22 18:47:27.074,1.1300000000000001,2.2600000000000002
1077b606-d432-4ed2-bf78-7571c14fd7df,c76562c6-a8ed-42eb-b3fc-205e3e425b74,ACC-26995936,UNH,SELL_SHORT,522,298.36,2025-07-22 12:53:33.074,5.22,10.44
460a8831-1f0c-45cd-90de-b8fad5f1a8f2,d992bcd4-32bd-4b0c-a99a-86b55ea39656,ACC-86537598,AAPL,BUY_TO_COVER,126,242.86,2025-07-22 13:29:10.074,1.26,2.52
d31acd63-5678-4a18-afa3-7922b20f3133,c27de0bd-6c1c-4aca-80ef-d2f6aa55650a,ACC-38037482,JNJ,BUY_TO_COVER,133,535.59,2025-07-22 01:12:44.074,1.33,2.66
53987dd4-0800-49d9-9c2c-218e551e2751,8dbf838e-7027-4581-b02e-f1f0cd6abb2d,ACC-41064176,MSFT,BUY,570,791.22,2025-07-22 04:54:07.074,5.7,11.4
dddd781c-cd18-4012-a278-462185028df8,c367ed25-d769-4f12-b84e-93ea7996d2ed,ACC-88184670,TXN,SELL_SHORT,159,250.76,2025-07-22 11:10:54.074,1.59,3.18
52c75c6e-a461-4548-9fa0-b5c1fe5c9187,12bbb598-d7e9-4cc0-a6ed-5fecfa146ec9,ACC-47830571,AAPL,SELL_SHORT,822,987.12,2025-07-22 03:15:09.074,8.22,16.44
58ae2533-92fa-4592-bf65-4bbac0d34903,e9a985b5-67eb-4f6b-836a-f3079e53dcd8,ACC-64548882,ADBE,BUY,336,389.57,2025-07-22 10:22:14.074,3.36,6.72
4e16f50f-6918-4442-9784-f52baef18466,dbe21ce6-9902-47ad-b4ed-fb56a969da7a,ACC-40397866,MSFT,BUY_TO_COVER,933,660.02,2025-07-22 14:53:40.074,9.33,18.66
713619dc-ed34-451b-a0f6-0e6096011fcf,320c51f1-e3d3-4557-a52d-eab9c23fb927,ACC-13134968,KO,SELL,4394,408.25,2025-07-22 09:42:17.074,43.94,87.88
d2ff5bc1-000c-43ad-b07e-ce02ab2dfc77,88219146-c001-490c-a38d-cdfde2e0aa9c,ACC-60796024,TXN,SELL_SHORT,730,458.23,2025-07-22 15:37:21.074,7.3,14.6
e5d799a0-cd9e-4f24-86db-b5df8e9963c3,5decee0d-b132-4912-ba87-a6d5acb2d31c,ACC-93264148,AMD,BUY,63,850.44,2025-07-22 07:43:18.074,0.63,1.26
bf2ecddb-61b0-496c-b589-d86618f1658b,ff5d2a5a-dc7b-47ce-b301-d698db6e5c0f,ACC-55631541,JPM,BUY,3453,558.88,2025-07-22 07:32:30.074,34.53,69.06
44ec1c5d-6a77-4002-a48a-a7885ffdd5f3,f6f67a98-cb6c-4190-8992-37cd5b67515e,ACC-14308781,ACN,SELL_SHORT,426,706.75,2025-07-22 10:34:15.074,4.26,8.52
b361d09c-69e4-48fb-9f2e-2c053b836fda,3a5ab90d-46f7-401e-82d7-ccc9fbcba8cc,ACC-18441677,V,BUY,274,593.21,2025-07-22 09:06:03.074,2.74,5.48
a4cfbf8b-8ed7-4529-bb18-a6daf77eda8b,fef52927-dac5-49a3-8ad4-3bfb6f2c2409,ACC-53794026,WMT,SELL,736,318.38,2025-07-22 22:45:09.074,7.36,14.72
b13b5e60-298c-4557-9a72-9514c3573d32,b088c550-52e4-4cc6-8f6a-e015d98272ec,ACC-77162964,ABBV,SELL_SHORT,971,699.78,2025-07-22 16:40:46.074,9.71,19.42
8f948391-f88d-411b-a695-950f7b4f9978,113a727a-c5d4-4c36-aa4d-448ffb889cda,ACC-64465220,MA,BUY,7580,434.16,2025-07-22 01:21:57.074,75.8,151.6
